board_position,player_white,voc,move_time,elo,n_candidates,ply
rnbqkb1r/1p2pppp/p1p2n2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R,True,0.04199999999999998,1,2294,5,0
rnbqkb1r/1p2pppp/p1p2n2/3P4/3P4/2N2N2/PP2PPPP/R1BQKB1R,False,0.0,0,2312,5,0
rnbqkb1r/1p2pppp/p4n2/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R,True,0.0,1,2294,5,0
rnbqkb1r/1p2pppp/p4n2/3p4/3P1B2/2N2N2/PP2PPPP/R2QKB1R,False,0.11600000000000005,2,2312,5,0
r1bqkb1r/1p2pppp/p1n2n2/3p4/3P1B2/2N2N2/PP2PPPP/R2QKB1R,True,0.0030000000000000027,1,2294,5,0
r1bqkb1r/1p2pppp/p1n2n2/3p4/3P1B2/2N1PN2/PP3PPP/R2QKB1R,False,0.22799999999999998,1,2312,5,0
r2qkb1r/1p2pppp/p1n2n2/3p4/3P1Bb1/2N1PN2/PP3PPP/R2QKB1R,True,0.078,1,2294,5,0
r2qkb1r/1p2pppp/p1n2n2/3p4/3P1Bb1/2N1PN2/PP2BPPP/R2QK2R,False,0.186,2,2312,5,0
r2qkb1r/1p3ppp/p1n1pn2/3p4/3P1Bb1/2N1PN2/PP2BPPP/R2QK2R,True,0.032999999999999995,1,2294,5,0
r2qkb1r/1p3ppp/p1n1pn2/3p4/3P1Bb1/2N1PN2/PP2BPPP/R2Q1RK1,False,0.17600000000000005,4,2312,5,0
r2qk2r/1p2bppp/p1n1pn2/3p4/3P1Bb1/2N1PN2/PP2BPPP/R2Q1RK1,True,0.0,1,2294,5,0
r2qk2r/1p2bppp/p1n1pn2/3pN3/3P1Bb1/2N1P3/PP2BPPP/R2Q1RK1,False,0.0,4,2312,5,0
r2qk2r/1p2bppp/p1n1pn2/3pN3/3P1B2/2N1P3/PP2bPPP/R2Q1RK1,True,0.0,2,2294,5,0
r2qk2r/1p2bppp/p1n1pn2/3pN3/3P1B2/2N1P3/PP2QPPP/R4RK1,False,0.0,6,2312,5,0
r2qk2r/1p2bppp/p3pn2/3pn3/3P1B2/2N1P3/PP2QPPP/R4RK1,True,0.44200000000000006,1,2294,5,0
r2qk2r/1p2bppp/p3pn2/3pB3/3P4/2N1P3/PP2QPPP/R4RK1,False,0.0,2,2312,5,0
r2q1rk1/1p2bppp/p3pn2/3pB3/3P4/2N1P3/PP2QPPP/R4RK1,True,0.0,2,2294,5,0
r2q1rk1/1p2bppp/p3pn2/3pB3/3P4/P1N1P3/1P2QPPP/R4RK1,False,0.0,12,2312,5,0
2rq1rk1/1p2bppp/p3pn2/3pB3/3P4/P1N1P3/1P2QPPP/R4RK1,True,0.0,1,2294,5,0
2rq1rk1/1p2bppp/p3pn2/3pB3/3P4/P1N1P3/1P2QPPP/2R2RK1,False,0.0020000000000000018,1,2312,5,0
2rq1rk1/1p3ppp/p2bpn2/3pB3/3P4/P1N1P3/1P2QPPP/2R2RK1,True,0.0,10,2294,5,0
2rq1rk1/1p3ppp/p2Bpn2/3p4/3P4/P1N1P3/1P2QPPP/2R2RK1,False,0.0,2,2312,5,0
2r2rk1/1p3ppp/p2qpn2/3p4/3P4/P1N1P3/1P2QPPP/2R2RK1,True,0.005999999999999998,5,2294,5,0
2r2rk1/1p3ppp/p2qpn2/3p4/3P4/P1N1P2P/1P2QPP1/2R2RK1,False,0.0,6,2312,5,0
2r2rk1/1p1n1ppp/p2qp3/3p4/3P4/P1N1P2P/1P2QPP1/2R2RK1,True,0.0,6,2294,5,0
2r2rk1/1p1n1ppp/p2qp3/3p4/3P4/P1N1P2P/1P2QPP1/2RR2K1,False,0.0029999999999999957,8,2312,5,0
2r2rk1/1p1n1pp1/p2qp2p/3p4/3P4/P1N1P2P/1P2QPP1/2RR2K1,True,0.0020000000000000018,1,2294,5,0
2r2rk1/1p1n1pp1/p2qp2p/3p4/3PP3/P1N4P/1P2QPP1/2RR2K1,False,0.0,2,2312,5,0
2r2rk1/1p1n1pp1/p2qp2p/8/3Pp3/P1N4P/1P2QPP1/2RR2K1,True,0.0,1,2294,5,0
2r2rk1/1p1n1pp1/p2qp2p/8/3PN3/P6P/1P2QPP1/2RR2K1,False,0.0,1,2312,5,0
2r2rk1/1p1n1pp1/p3p2p/3q4/3PN3/P6P/1P2QPP1/2RR2K1,True,0.095,4,2294,5,0
2r2rk1/1p1n1pp1/p3p2p/2Nq4/3P4/P6P/1P2QPP1/2RR2K1,False,0.003,35,2312,5,0
2r2rk1/1p3pp1/p3pn1p/2Nq4/3P4/P6P/1P2QPP1/2RR2K1,True,0.002,11,2294,5,0
2r2rk1/1p3pp1/p3pn1p/2Nq4/1P1P4/P6P/4QPP1/2RR2K1,False,0.004,19,2312,5,0
5rk1/1pr2pp1/p3pn1p/2Nq4/1P1P4/P6P/4QPP1/2RR2K1,True,0.004,16,2294,5,0
5rk1/1pr2pp1/p3pn1p/2NqQ3/1P1P4/P6P/5PP1/2RR2K1,False,0.0,7,2312,5,0
2r3k1/1pr2pp1/p3pn1p/2NqQ3/1P1P4/P6P/5PP1/2RR2K1,True,0.0,2,2294,5,0
2r3k1/1pr2pp1/p3pn1p/2NQ4/1P1P4/P6P/5PP1/2RR2K1,False,0.0,1,2312,5,0
2r3k1/1pr2pp1/p3p2p/2Nn4/1P1P4/P6P/5PP1/2RR2K1,True,0.0,1,2294,5,0
2r3k1/1pr2pp1/p3p2p/3n4/1P1P4/P2N3P/5PP1/2RR2K1,False,0.0,15,2312,5,0
2r3k1/1p3pp1/p3p2p/3n4/1P1P4/P1rN3P/5PP1/2RR2K1,True,0.0,15,2294,5,0
2r3k1/1p3pp1/p3p2p/3n4/PP1P4/2rN3P/5PP1/2RR2K1,False,0.0,6,2312,5,0
2r3k1/1p3pp1/p3p2p/3n4/PP1P4/3N3P/5PP1/2rR2K1,True,0.0,1,2294,5,0
2r3k1/1p3pp1/p3p2p/3n4/PP1P4/3N3P/5PP1/2R3K1,False,0.0,1,2312,5,0
6k1/1p3pp1/p3p2p/3n4/PP1P4/3N3P/5PP1/2r3K1,True,0.0,1,2294,3,0
6k1/1p3pp1/p3p2p/3n4/PP1P4/7P/5PP1/2N3K1,False,0.0,0,2312,5,0
6k1/1p3pp1/p3p2p/8/Pn1P4/7P/5PP1/2N3K1,True,0.0,1,2294,5,0
6k1/1p3pp1/p3p2p/8/Pn1P4/3N3P/5PP1/6K1,False,0.0,1,2312,5,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,True,0.007999999999999993,,2095,5,0
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,False,0.0,,2127,5,0
rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR,True,0.0,0,2095,5,0
rnbqkb1r/pppppppp/5n2/8/3P4/6P1/PPP1PP1P/RNBQKBNR,False,0.0,5,2127,5,0
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/6P1/PPP1PP1P/RNBQKBNR,True,0.0,0,2095,5,0
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/6P1/PPP1PPBP/RNBQK1NR,False,0.0,21,2127,5,0
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/6P1/PPP1PPBP/RNBQK1NR,True,0.017,8,2095,5,0
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/6P1/PPP1PPBP/RN1QK1NR,False,0.011999999999999997,2,2127,5,0
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/6P1/PPP1PPBP/RN1QK1NR,True,0.005000000000000001,1,2095,5,0
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/6P1/PPPNPPBP/R2QK1NR,False,0.0,13,2127,5,0
rn1qk2r/ppp2ppp/3bpn2/3p1b2/3P1B2/6P1/PPPNPPBP/R2QK1NR,True,0.0,2,2095,5,0
rn1qk2r/ppp2ppp/3Bpn2/3p1b2/3P4/6P1/PPPNPPBP/R2QK1NR,False,0.0,2,2127,5,0
rn2k2r/ppp2ppp/3qpn2/3p1b2/3P4/6P1/PPPNPPBP/R2QK1NR,True,0.002,4,2095,5,0
rn2k2r/ppp2ppp/3qpn2/3p1b2/3P4/5NP1/PPPNPPBP/R2QK2R,False,0.005999999999999998,3,2127,5,0
rn3rk1/ppp2ppp/3qpn2/3p1b2/3P4/5NP1/PPPNPPBP/R2QK2R,True,0.0,2,2095,5,0
rn3rk1/ppp2ppp/3qpn2/3p1b2/3P3N/6P1/PPPNPPBP/R2QK2R,False,0.0,21,2127,5,0
rn3rk1/ppp2ppp/3qpn2/3p4/3P2bN/6P1/PPPNPPBP/R2QK2R,True,0.0,11,2095,5,0
rn3rk1/ppp2ppp/3qpn2/3p4/3P2bN/6PP/PPPNPPB1/R2QK2R,False,0.0,3,2127,5,0
rn3rk1/ppp2ppp/3qpn2/3p3b/3P3N/6PP/PPPNPPB1/R2QK2R,True,0.0,1,2095,5,0
rn3rk1/ppp2ppp/3qpn2/3p3b/3P2PN/7P/PPPNPPB1/R2QK2R,False,0.0,23,2127,5,0
rn3rk1/ppp2ppp/3qpnb1/3p4/3P2PN/7P/PPPNPPB1/R2QK2R,True,0.037,2,2095,5,0
rn3rk1/ppp2ppp/3qpnN1/3p4/3P2P1/7P/PPPNPPB1/R2QK2R,False,0.0,13,2127,5,0
rn3rk1/ppp3pp/3qpnp1/3p4/3P2P1/7P/PPPNPPB1/R2QK2R,True,0.010999999999999996,3,2095,5,0
rn3rk1/ppp3pp/3qpnp1/3p4/3P2P1/7P/PPPNPPB1/R2Q1RK1,False,0.0,4,2127,5,0
r4rk1/pppn2pp/3qpnp1/3p4/3P2P1/7P/PPPNPPB1/R2Q1RK1,True,0.07299999999999998,2,2095,5,0
r4rk1/pppn2pp/3qpnp1/3p4/3PP1P1/7P/PPPN1PB1/R2Q1RK1,False,0.0,26,2127,5,0
r4rk1/pppn2pp/3q1np1/3pp3/3PP1P1/7P/PPPN1PB1/R2Q1RK1,True,0.0,10,2095,5,0
r4rk1/pppn2pp/3q1np1/3pP3/4P1P1/7P/PPPN1PB1/R2Q1RK1,False,0.0,13,2127,5,0
r4rk1/ppp3pp/3q1np1/3pn3/4P1P1/7P/PPPN1PB1/R2Q1RK1,True,0.253,3,2095,5,0
r4rk1/ppp3pp/3q1np1/3Pn3/6P1/7P/PPPN1PB1/R2Q1RK1,False,0.01200000000000001,55,2127,5,0
3r1rk1/ppp3pp/3q1np1/3Pn3/6P1/7P/PPPN1PB1/R2Q1RK1,True,0.0,2,2095,5,0
3r1rk1/ppp3pp/3q1np1/3Pn3/2P3P1/7P/PP1N1PB1/R2Q1RK1,False,0.118,8,2127,5,0
3r1rk1/pp4pp/2pq1np1/3Pn3/2P3P1/7P/PP1N1PB1/R2Q1RK1,True,0.819,3,2095,5,0
3r1rk1/pp4pp/2pq1np1/3Pn3/2P3P1/1Q5P/PP1N1PB1/R4RK1,False,0.0010000000000000009,27,2127,5,0
3r1rk1/p5pp/1ppq1np1/3Pn3/2P3P1/1Q5P/PP1N1PB1/R4RK1,True,0.123,41,2095,5,0
3r1rk1/p5pp/1ppq1np1/2PPn3/6P1/1Q5P/PP1N1PB1/R4RK1,False,0.0,13,2127,5,0
3r1rk1/p5pp/1pp2np1/2qPn3/6P1/1Q5P/PP1N1PB1/R4RK1,True,0.01100000000000001,7,2095,5,0
3r1r1k/p5pp/1pP2np1/2q1n3/6P1/1Q5P/PP1N1PB1/R4RK1,True,0.0,2,2095,5,0
3r1r1k/p5pp/1pP2np1/2q1n3/6P1/1Q5P/PP1N1PB1/2R2RK1,False,0.0,96,2127,5,0
3r1r1k/p5pp/1pPq1np1/4n3/6P1/1Q5P/PP1N1PB1/2R2RK1,True,0.040000000000000036,9,2095,5,0
3r1r1k/p5pp/1pPq1np1/4n3/6P1/1Q5P/PP1N1PB1/2RR2K1,False,0.0,20,2127,5,0
3r1r1k/p5pp/1pPq1np1/8/6P1/1Q1n3P/PP1N1PB1/2RR2K1,True,0.874,78,2095,5,0
3r1r1k/p5pp/1pPq1np1/8/2N3P1/1Q1n3P/PP3PB1/2RR2K1,False,0.0,49,2127,5,0
3r1r1k/p5pp/1pP2np1/8/2Nq2P1/1Q1n3P/PP3PB1/2RR2K1,True,0.0,16,2095,5,0
3r1r1k/p5pp/1pP2np1/8/2Nq2P1/1Q1n3P/PPR2PB1/3R2K1,False,0.0,39,2127,5,0
3r1r1k/p5pp/1pP3p1/8/2Nqn1P1/1Q1n3P/PPR2PB1/3R2K1,True,0.0,28,2095,5,0
3r1r1k/p5pp/1pP3p1/8/2Nqn1P1/1Q1n3P/PPR2P2/3R1BK1,False,0.0,35,2127,5,0
3r1r1k/p5pp/1pP3p1/8/2Nq2P1/1Q1n3P/PPR2n2/3R1BK1,True,0.0,19,2095,5,0
3r1r1k/p5pp/1pP3p1/8/2Nq2P1/1Q1n3P/PP3R2/3R1BK1,False,1.0,4,2127,5,0
3r1r1k/p5pp/1pP3p1/8/2N3P1/1Q1n3P/PP3q2/3R1BK1,True,0.0,9,2095,1,0
3r1r1k/p5pp/1pP3p1/8/2N3P1/1Q1n3P/PP3q2/3R1B1K,False,0.0,8,2127,5,0
3r1r1k/p5pp/1pP3p1/8/2N3P1/1Q1n1q1P/PP6/3R1B1K,True,0.0,3,2095,3,0
3r1r1k/p5pp/1pP3p1/8/2N3P1/1Q1n1q1P/PP4B1/3R3K,False,0.0,2,2127,5,0
3r1r1k/p5pp/1pP3p1/8/2N3P1/1Q3q1P/PP3nB1/3R3K,True,0.0,4,2095,2,0
3r1r1k/p5pp/1pP3p1/8/2N3P1/1Q3q1P/PP3nB1/3R2K1,False,0.0,8,2127,5,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,True,0.007999999999999993,,2203,5,0
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,False,0.0,,2162,5,0
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR,True,0.0,2,2203,5,0
rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R,False,0.16700000000000004,0,2162,5,0
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R,True,0.0,1,2203,5,0
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,False,0.0,0,2162,5,0
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R,True,0.003999999999999997,1,2203,5,0
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/5N2/PPPNPPPP/R2QKB1R,False,0.0,0,2162,5,0
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/5N2/PPPNPPPP/R2QKB1R,True,0.0,1,2203,5,0
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/5N1P/PPPNPPP1/R2QKB1R,False,0.0050000000000000044,0,2162,5,0
rn1qk2r/ppp1bppp/4pn2/3p1b2/3P1B2/5N1P/PPPNPPP1/R2QKB1R,True,0.036000000000000004,2,2203,5,0
rn1qk2r/ppp1bppp/4pn2/3p1b2/3P1B2/4PN1P/PPPN1PP1/R2QKB1R,False,0.0,1,2162,5,0
rn1q1rk1/ppp1bppp/4pn2/3p1b2/3P1B2/4PN1P/PPPN1PP1/R2QKB1R,True,0.008999999999999994,1,2203,5,0
rn1q1rk1/ppp1bppp/4pn2/3p1b2/3P1B2/4PN1P/PPPNBPP1/R2QK2R,False,0.0,1,2162,5,0
rn1qr1k1/ppp1bppp/4pn2/3p1b2/3P1B2/4PN1P/PPPNBPP1/R2QK2R,True,0.0,7,2203,5,0
rn1qr1k1/ppp1bppp/4pn2/3p1b2/3P1B2/4PN1P/PPPNBPP1/R2Q1RK1,False,0.0,0,2162,5,0
r2qr1k1/pppnbppp/4pn2/3p1b2/3P1B2/4PN1P/PPPNBPP1/R2Q1RK1,True,0.128,2,2203,5,0
r2qr1k1/pppnbppp/4pn2/3p1b2/2PP1B2/4PN1P/PP1NBPP1/R2Q1RK1,False,0.0,2,2162,5,0
r2qrnk1/ppp1bppp/4pn2/3p1b2/2PP1B2/4PN1P/PP1NBPP1/R2Q1RK1,True,0.601,4,2203,5,0
r2qrnk1/ppp1bppp/4pn2/3p1b2/P1PP1B2/4PN1P/1P1NBPP1/R2Q1RK1,False,0.596,1,2162,5,0
r2qr1k1/ppp1bppp/4pnn1/3p1b2/P1PP1B2/4PN1P/1P1NBPP1/R2Q1RK1,True,0.0,2,2203,5,0
r2qr1k1/ppp1bppp/4pnn1/3p1b2/P1PP4/4PNBP/1P1NBPP1/R2Q1RK1,False,0.29700000000000004,2,2162,5,0
r2qr1k1/ppp1bppp/4p1n1/3p1b2/P1PPn3/4PNBP/1P1NBPP1/R2Q1RK1,True,0.3980000000000001,3,2203,5,0
r2qr1k1/ppp1bppp/4p1n1/3p1b2/P1PPN3/4PNBP/1P2BPP1/R2Q1RK1,False,0.0,1,2162,5,0
r2qr1k1/ppp1bppp/4p1n1/3p4/P1PPb3/4PNBP/1P2BPP1/R2Q1RK1,True,0.008000000000000007,3,2203,5,0
r2qr1k1/ppp1bppp/4p1n1/2Pp4/P2Pb3/4PNBP/1P2BPP1/R2Q1RK1,False,0.08099999999999996,1,2162,5,0
r2qr1k1/pp2bppp/2p1p1n1/2Pp4/P2Pb3/4PNBP/1P2BPP1/R2Q1RK1,True,0.0,2,2203,5,0
r2qr1k1/pp2bppp/2p1p1n1/2Pp4/PP1Pb3/4PNBP/4BPP1/R2Q1RK1,False,0.0,10,2162,5,0
r2qr1k1/pp3ppp/2p1pbn1/2Pp4/PP1Pb3/4PNBP/4BPP1/R2Q1RK1,True,0.09799999999999998,13,2203,5,0
r2qr1k1/pp3ppp/2p1pbn1/2Pp4/PP1Pb3/4PNBP/R3BPP1/3Q1RK1,False,0.28600000000000003,1,2162,5,0
r2qr1k1/pp3ppp/2p2bn1/2Ppp3/PP1Pb3/4PNBP/R3BPP1/3Q1RK1,True,0.0,3,2203,5,0
r2qr1k1/pp3ppp/2p2bn1/2PpP3/PP2b3/4PNBP/R3BPP1/3Q1RK1,False,0.0,2,2162,5,0
r2qr1k1/pp3ppp/2p2b2/2Ppn3/PP2b3/4PNBP/R3BPP1/3Q1RK1,True,0.101,2,2203,5,0
r2qr1k1/pp3ppp/2p2b2/2PpN3/PP2b3/4P1BP/R3BPP1/3Q1RK1,False,0.0,1,2162,5,0
r2qr1k1/pp3ppp/2p5/2Ppb3/PP2b3/4P1BP/R3BPP1/3Q1RK1,True,0.0,1,2203,5,0
r2qr1k1/pp3ppp/2p5/2PpB3/PP2b3/4P2P/R3BPP1/3Q1RK1,False,0.0,1,2162,5,0
r2q2k1/pp3ppp/2p5/2Ppr3/PP2b3/4P2P/R3BPP1/3Q1RK1,True,0.027,5,2203,5,0
r2q2k1/pp3ppp/2p5/2Ppr3/PP2bP2/4P2P/R3B1P1/3Q1RK1,False,0.0,4,2162,5,0
r2q2k1/pp2rppp/2p5/2Pp4/PP2bP2/4P2P/R3B1P1/3Q1RK1,True,0.004,5,2203,5,0
r2q2k1/pp2rppp/2p5/2Pp4/PP2bP2/1Q2P2P/R3B1P1/5RK1,False,0.0,12,2162,5,0
r5k1/ppq1rppp/2p5/2Pp4/PP2bP2/1Q2P2P/R3B1P1/5RK1,True,0.001,7,2203,5,0
r5k1/ppq1rppp/2p5/2Pp4/PP2bP2/1Q2PB1P/R5P1/5RK1,False,0.001,1,2162,5,0
4r1k1/ppq1rppp/2p5/2Pp4/PP2bP2/1Q2PB1P/R5P1/5RK1,True,0.0,3,2203,5,0
4r1k1/ppq1rppp/2p5/2Pp4/PP2BP2/1Q2P2P/R5P1/5RK1,False,0.0,3,2162,5,0
4r1k1/ppq2ppp/2p5/2Pp4/PP2rP2/1Q2P2P/R5P1/5RK1,True,0.0,0,2203,5,0
4r1k1/ppq2ppp/2p5/2Pp4/PP2rP2/1Q2PR1P/R5P1/6K1,False,0.0,12,2162,5,0
4r1k1/pp2qppp/2p5/2Pp4/PP2rP2/1Q2PR1P/R5P1/6K1,True,0.0,12,2203,5,0
4r1k1/pp2qppp/2p5/2Pp4/PP2rP2/RQ2PR1P/6P1/6K1,False,0.0,2,2162,5,0
4r1k1/1p2qppp/p1p5/2Pp4/PP2rP2/RQ2PR1P/6P1/6K1,True,0.0,9,2203,5,0
4r1k1/1p2qppp/p1p5/2Pp4/PP2rP2/RQ2PR1P/6PK/8,False,0.0,4,2162,5,0
4r1k1/1p2qpp1/p1p5/2Pp3p/PP2rP2/RQ2PR1P/6PK/8,True,0.0,4,2203,5,0
4r1k1/1p2qpp1/p1p5/2Pp3p/PP2rPP1/RQ2PR1P/7K/8,False,0.0,5,2162,5,0
4r1k1/1p2qpp1/p1p5/2Pp4/PP2rPp1/RQ2PR1P/7K/8,True,0.0,1,2203,5,0
4r1k1/1p2qpp1/p1p5/2Pp4/PP2rPP1/RQ2PR2/7K/8,False,0.0,1,2162,5,0
4r1k1/1p2qp2/p1p3p1/2Pp4/PP2rPP1/RQ2PR2/7K/8,True,0.0,2,2203,5,0
4r1k1/1p2qp2/p1p3p1/2Pp4/PP2rPP1/RQ2PRK1/8/8,False,0.0,3,2162,5,0
4r3/1p2qpk1/p1p3p1/2Pp4/PP2rPP1/RQ2PRK1/8/8,True,0.0,11,2203,5,0
4r3/1p2qpk1/p1p3p1/2Pp4/PP2rPP1/RQ2PR2/5K2/8,False,0.0,7,2162,5,0
4r3/1p3pk1/p1p3p1/2Pp4/PP2rPPq/RQ2PR2/5K2/8,True,0.0,1,2203,5,0
4r3/1p3pk1/p1p3p1/2Pp4/PP2rPPq/RQ2P1R1/5K2/8,False,0.0,40,2162,5,0
4r3/1p3pk1/p1p3p1/2P5/PP1prPPq/RQ2P1R1/5K2/8,True,0.0,28,2203,5,0
4r3/1p3pk1/p1p3p1/2P5/PP1prPPq/R3P1R1/5K2/3Q4,False,0.0,9,2162,5,0
4r3/1p3pk1/p1p3p1/2P5/PP2rPPq/R3p1R1/5K2/3Q4,True,0.0,2,2203,5,0
4r3/1p3pk1/p1p3p1/2P5/PP2rPPq/4R1R1/5K2/3Q4,False,0.0,4,2162,5,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,True,0.007999999999999993,,2184,5,0
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,False,0.0,,2153,5,0
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR,True,0.0,2,2184,5,0
rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R,False,0.16700000000000004,3,2153,5,0
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R,True,0.0,1,2184,5,0
rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R,False,0.0,2,2153,5,0
rnbqkb1r/ppp1pppp/8/3p2B1/3Pn3/5N2/PPP1PPPP/RN1QKB1R,True,0.012,2,2184,5,0
rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R,False,0.0,11,2153,5,0
rnbqkb1r/pp2pppp/8/2pp4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R,True,0.019,6,2184,5,0
rnbqkb1r/pp2pppp/8/2pp4/3Pn2B/4PN2/PPP2PPP/RN1QKB1R,False,0.05100000000000002,5,2153,5,0
r1bqkb1r/pp2pppp/2n5/2pp4/3Pn2B/4PN2/PPP2PPP/RN1QKB1R,True,0.0,4,2184,5,0
r1bqkb1r/pp2pppp/2n5/2pp4/3Pn2B/2P1PN2/PP3PPP/RN1QKB1R,False,0.053,8,2153,5,0
r1b1kb1r/pp2pppp/1qn5/2pp4/3Pn2B/2P1PN2/PP3PPP/RN1QKB1R,True,0.013,8,2184,5,0
r1b1kb1r/pp2pppp/1qn5/2pp4/3Pn2B/2P1PN2/PPQ2PPP/RN2KB1R,False,0.025,33,2153,5,0
r1b1kb1r/pp3ppp/1qn1p3/2pp4/3Pn2B/2P1PN2/PPQ2PPP/RN2KB1R,True,0.0,4,2184,5,0
r1b1kb1r/pp3ppp/1qn1p3/2pp4/3Pn2B/2P1PN2/PPQ1BPPP/RN2K2R,False,0.0,5,2153,5,0
r3kb1r/pp1b1ppp/1qn1p3/2pp4/3Pn2B/2P1PN2/PPQ1BPPP/RN2K2R,True,0.0,2,2184,5,0
r3kb1r/pp1b1ppp/1qn1p3/2pp4/3Pn2B/2P1PN2/PPQ1BPPP/RN3RK1,False,0.0,2,2153,5,0
2r1kb1r/pp1b1ppp/1qn1p3/2pp4/3Pn2B/2P1PN2/PPQ1BPPP/RN3RK1,True,0.0,1,2184,5,0
2r1kb1r/pp1b1ppp/1qn1p3/2pp4/3Pn2B/2P1PN2/PPQNBPPP/R4RK1,False,0.0030000000000000027,25,2153,5,0
2r1kb1r/pp1b2pp/1qn1p3/2pp1p2/3Pn2B/2P1PN2/PPQNBPPP/R4RK1,True,0.0,13,2184,5,0
2r1kb1r/pp1b2pp/1qn1p3/2pp1p2/3Pn2B/1NP1PN2/PPQ1BPPP/R4RK1,False,0.03700000000000003,27,2153,5,0
2r1kb1r/1p1b2pp/1qn1p3/p1pp1p2/3Pn2B/1NP1PN2/PPQ1BPPP/R4RK1,True,0.0,9,2184,5,0
2r1kb1r/1p1b2pp/1qn1p3/p1Pp1p2/4n2B/1NP1PN2/PPQ1BPPP/R4RK1,False,0.0,11,2153,5,0
2r1kb1r/1p1b2pp/1qn1p3/p1np1p2/7B/1NP1PN2/PPQ1BPPP/R4RK1,True,0.5069999999999999,1,2184,5,0
2r1kb1r/1p1b2pp/1qn1p3/p1Np1p2/7B/2P1PN2/PPQ1BPPP/R4RK1,False,0.0,1,2153,5,0
2r1k2r/1p1b2pp/1qn1p3/p1bp1p2/7B/2P1PN2/PPQ1BPPP/R4RK1,True,0.0,2,2184,5,0
2r1k2r/1p1b2pp/1qn1p3/p1bp1p2/7B/2P1PN2/PPQ1BPPP/3R1RK1,False,0.0,19,2153,5,0
2r2rk1/1p1b2pp/1qn1p3/p1bp1p2/7B/2P1PN2/PPQ1BPPP/3R1RK1,True,0.054000000000000006,22,2184,5,0
2r2rk1/1p1b2pp/1qn1p3/p1bp1p2/7B/2P1PN1P/PPQ1BPP1/3R1RK1,False,0.33699999999999997,10,2153,5,0
2r2rk1/1p1b2pp/1qnbp3/p2p1p2/7B/2P1PN1P/PPQ1BPP1/3R1RK1,True,0.0,6,2184,5,0
2r2rk1/1p1b2pp/1qnbp3/p2p1p2/3N3B/2P1P2P/PPQ1BPP1/3R1RK1,False,0.012,34,2153,5,0
2r2rk1/1p1b2pp/1qnb4/p2ppp2/3N3B/2P1P2P/PPQ1BPP1/3R1RK1,True,0.01200000000000001,25,2184,5,0
2r2rk1/1p1b2pp/1qnb4/pN1ppp2/7B/2P1P2P/PPQ1BPP1/3R1RK1,False,0.0,40,2153,5,0
2r2rk1/1p1b2pp/1q1b4/pN1ppp2/1n5B/2P1P2P/PPQ1BPP1/3R1RK1,True,0.0,19,2184,5,0
2r2rk1/1p1b2pp/1q1b4/pN1ppp2/1n5B/1QP1P2P/PP2BPP1/3R1RK1,False,0.0,59,2153,5,0
2r2rk1/1p4pp/1q1b4/pb1ppp2/1n5B/1QP1P2P/PP2BPP1/3R1RK1,True,0.0,3,2184,5,0
2r2rk1/1p4pp/1q1b4/pB1ppp2/1n5B/1QP1P2P/PP3PP1/3R1RK1,False,0.0,2,2153,5,0
