ply_bin,6.4,6.2,6.0,5.8,5.6,5.4,5.2,5.0,4.8,4.6,4.4,4.2,4.0,3.8,3.6,3.4,3.2,3.0,2.8,2.6,2.4,2.2,2.0,1.8,1.6,1.2,1.0,0.6,0.0
55,,1.4202919452908174,1.7822267677201111,2.0225835595604744,2.145489921338153,2.195841585911273,2.194711316544807,2.1566240576127753,2.1114814031217017,2.0408715260798096,1.941635128313509,1.836231892110856,1.5733678649337484,1.4633567541230728,1.3975719585198654,1.338313801503702,1.2623277333971306,1.2138555258335624,1.1186019269677991,1.0406076270294056,0.9852212082400829,0.8712104901875467,0.8144501441477823,0.7316464139562333,0.6491397241121803,0.5391660551460671,0.4206768273044681,0.23623036198418318,
50,,1.5453659006309068,1.9010954136203022,2.135822515892102,2.2452085888393336,2.2813948720853277,2.2684573271954895,2.2297858643379134,2.1774850766852407,2.1025997566319803,1.998838756132108,1.8788382532466013,1.612717094995364,1.517592731074553,1.4608380074248963,1.3744938624569782,1.2643528433681763,1.2488593793742104,1.171579684717702,1.089128461970218,0.9741768420226501,0.8879457792581924,0.8079424225595533,0.7314377805583848,0.6506134287382065,0.5175642423370532,0.4570390554657363,,
45,,1.6556816995556092,2.00483428913755,2.2308796789500915,2.328203975558397,2.3534688843008955,2.33266300531338,2.273360017987713,2.2287537207517585,2.132574703386193,2.034340210066344,1.9233344289060887,1.645627273105751,1.5217555322276357,1.473734507065253,1.4099339607511312,1.3496846899202686,1.2410643248035285,1.2433186460203682,1.0761048608814114,1.1221261286436648,0.9515661810381754,0.8463321333081564,0.7850179430775438,0.6856921284513605,,,,
40,,1.7490083417327125,2.098197300352185,2.312302757842604,2.397454295699917,2.411369058328719,2.3683231833233735,2.3160006233632995,2.2533981424473724,2.1541525073347576,2.057450072412545,1.9510228191891485,1.6574819486563679,1.5280408050186558,1.5094603108243678,1.3778473858073512,1.383663267471602,1.2882690772317769,1.0706189171006941,1.1569436271449598,1.033526611615155,,0.9105528632769598,,,,,,
35,,1.816433757855886,2.175983937682058,2.3777880496006594,2.448044808184923,2.4502903993091985,2.3954211200066964,2.322431352430017,2.2560131942863033,2.1341165333652325,2.065395785228145,1.955687533208419,1.637253519625126,1.5577865678433946,1.3753515052802465,1.3900626233475055,1.3344955866569743,1.2789066927578296,1.186495135225175,,,,,,,,,,
30,,1.8464777302215287,2.238894440398608,2.4237892867821476,2.472760960958814,2.4369397845953222,2.375703145323865,2.280999491527395,2.2116435026183368,2.0665656637414047,2.042270812387246,1.8440328484161466,1.5572549560304358,1.3505255818607678,1.3302502787644155,1.2722336518403368,,,,,,,,,,,,,
25,,1.810714976122781,2.2749599873995106,2.435396568907586,2.466516164088712,2.41224065272147,2.3049392998349454,2.1328784906345715,2.039648993619979,1.9279881575727962,1.8535594973062866,1.6757867597953493,1.4634289580892532,1.1699174690101124,1.2582611449997816,,,,,,,,,,,,,,
20,,1.671081942629677,2.2744637496647107,2.3814728790426876,2.3440908986337066,2.2432616946016264,2.0596446242332087,1.9159908914189547,1.860458130035952,1.6129968902905605,1.4975287968830333,1.3538425161026102,,0.9125916469475409,,,,,,,,,,,,,,,
15,,1.4193107183486626,2.2000420456242957,2.1835585123420373,2.0635182508434142,1.8602760705771202,1.6833762189751378,1.509537410883444,1.3998506965193962,,,,,,,,,,,,,,,,,,,,
10,0.9930723776055785,1.1148910902606,1.9620572468980628,1.77663555541589,1.4990962126985479,1.4557334439790475,1.2499179114455257,1.0593882176064142,,,,,,,,,,,,,,,,,,,,,
5,0.7999082772790383,0.8044796612020869,1.5466690281194586,1.3336119098216368,1.1808769405254929,1.2507760450921004,,,,,,,,,,,,,,,,,,,,,,,
0,0.8294848700080665,0.6325826299486013,1.1532619429568085,,,,,,,,,,,,,,,,,,,,,,,,,,
